ID,EQUIP_ID,CONNECTIVITYNODE_ID
TMP00081097,TMP00040720,-7532083
TMP00081098,TMP00040721,-7532081
TMP00081099,TMP00040722,-7532079
TMP00081100,TMP00040723,-7532077
TMP00081101,TMP00040724,-7531195
TMP00081102,TMP00040725,-7531192
TMP00081103,TMP00040726,-7531189
TMP00081104,TMP00040727,-7531187
TMP00081105,TMP00040728,-7530532
TMP00081106,TMP00040729,-7530531
TMP00081107,TMP00040730,-6780766
TMP00081108,TMP00040731,-7530526
TMP00081109,TMP00040732,-7530524
TMP00081110,TMP00040733,-7530522
TMP00081111,TMP00040734,-7530505
TMP00081112,TMP00040735,-7530500
TMP00081113,TMP00040736,-7530499
TMP00081114,TMP00040737,-7530491
TMP00081115,TMP00040738,-7530489
TMP00081116,TMP00040739,-7530487
TMP00081117,TMP00040740,-7530482
TMP00081118,TMP00040741,-7530476
TMP00081119,TMP00040742,-7530475
TMP00081120,TMP00040743,-7529404
TMP00081121,TMP00040744,-7529401
TMP00081122,TMP00040745,-7529425
TMP00081124,TMP00040747,-7529421
TMP00081125,TMP00040748,-7529419
TMP00081126,TMP00040749,-7529417
TMP00081127,TMP00040750,-7529415
TMP00081128,TMP00040751,-7529388
TMP00081129,TMP00040752,-7529382
TMP00081130,TMP00040753,-7529160
TMP00081131,TMP00040754,-7529159
TMP00081132,TMP00040755,-7529157
TMP00081133,TMP00040756,-7529155
TMP00081135,TMP00040758,-7529151
TMP00081136,TMP00040759,-7525386
TMP00081137,TMP00040760,-7524837
TMP00081138,TMP00040761,-6789056
TMP00081139,TMP00040762,-6789055
TMP00081140,TMP00040763,-6789054
TMP00081141,TMP00040764,-6789057
TMP00081142,TMP00040765,-6789058
TMP00081143,TMP00040766,-7521195
TMP00081144,TMP00040767,-6811505
TMP00081145,TMP00040768,-7308374
TMP00081146,TMP00040769,-7520381
TMP00081147,TMP00040770,-7519920
TMP00081148,TMP00040771,-7481818
TMP00081150,TMP00040773,-7519816
TMP00081151,TMP00040774,-7481817
TMP00081152,TMP00040775,-7308373
TMP00081153,TMP00040776,-7517598
TMP00081154,TMP00040777,-7517595
TMP00081155,TMP00040778,-6734369
TMP00081156,TMP00040779,-7517590
TMP00081157,TMP00040780,-7535311
TMP00081158,TMP00040781,-7517585
TMP00081159,TMP00040782,-8480815
TMP00081160,TMP00040783,-7515479
TMP00081161,TMP00040784,-7515470
TMP00081162,TMP00040785,-7515468
TMP00081163,TMP00040786,-7515466
TMP00081164,TMP00040787,-7515456
TMP00081165,TMP00040788,-7515447
TMP00081166,TMP00040789,-7515445
TMP00081167,TMP00040790,-7515443
TMP00081168,TMP00040791,-7514274
TMP00081169,TMP00040792,-7513789
TMP00081170,TMP00040793,-7513787
TMP00081171,TMP00040794,-7513780
TMP00081172,TMP00040795,-7513779
TMP00081173,TMP00040796,-7166404
TMP00081174,TMP00040797,-7506836
TMP00081175,TMP00040798,-7506833
TMP00081176,TMP00040799,-7506830
TMP00081177,TMP00040800,-7506827
TMP00081178,TMP00040801,-7506824
TMP00081179,TMP00040802,-7506821
TMP00081180,TMP00040803,-7506816
TMP00081181,TMP00040804,-7506813
TMP00081182,TMP00040805,-7506810
TMP00081183,TMP00040806,-7506807
TMP00081184,TMP00040807,-7506804
TMP00081185,TMP00040808,-7506801
TMP00081186,TMP00040809,-7505171
TMP00081187,TMP00040810,-7505156
TMP00081188,TMP00040811,-7505155
TMP00081189,TMP00040812,-7505154
TMP00081190,TMP00040813,-7505153
TMP00081191,TMP00040814,-7505152
TMP00081192,TMP00040815,-7501662
TMP00081193,TMP00040816,-7501659
TMP00081194,TMP00040817,-7501648
TMP00081195,TMP00040818,-7501646
TMP00081196,TMP00040819,-7248542
TMP00081197,TMP00040820,-7501640
TMP00081198,TMP00040821,-7501637
TMP00081199,TMP00040822,-7501634
TMP00081200,TMP00040823,-7501624
TMP00081201,TMP00040824,-7501621
TMP00081202,TMP00040825,-7501618
TMP00081203,TMP00040826,-7501615
TMP00081204,TMP00040827,-7501591
TMP00081205,TMP00040828,-7501588
TMP00081206,TMP00040829,-7501584
TMP00081207,TMP00040830,-7501582
TMP00081208,TMP00040831,-7501572
TMP00081209,TMP00040832,-7501570
TMP00081210,TMP00040833,-7501568
TMP00081211,TMP00040834,-7501566
TMP00081212,TMP00040835,-7501555
TMP00081213,TMP00040836,-7501552
TMP00081214,TMP00040837,-7501549
TMP00081215,TMP00040838,-7501539
TMP00081216,TMP00040839,-7500630
TMP00081217,TMP00040840,-7500627
TMP00081218,TMP00040841,-7500624
TMP00081219,TMP00040842,-7500621
TMP00081220,TMP00040843,-7498772
TMP00081221,TMP00040844,-7498770
TMP00081222,TMP00040845,-7498759
TMP00081223,TMP00040846,-7498758
TMP00081224,TMP00040847,-7498757
TMP00081225,TMP00040848,-7498756
TMP00081226,TMP00040849,-7498740
TMP00081227,TMP00040850,-7498739
TMP00081228,TMP00040851,-7498738
TMP00081229,TMP00040852,-7498737
TMP00081230,TMP00040853,-7498736
TMP00081231,TMP00040854,-7498735
TMP00081232,TMP00040855,-7498732
TMP00081233,TMP00040856,-7498716
TMP00081234,TMP00040857,-7425866
TMP00081235,TMP00040858,-7183982
TMP00081236,TMP00040859,-7498480
TMP00081237,TMP00040860,-7498479
TMP00081238,TMP00040861,-7498477
TMP00081239,TMP00040862,-7498475
TMP00081240,TMP00040863,-7777066
TMP00081241,TMP00040864,-7498295
TMP00081242,TMP00040865,-7498294
TMP00081243,TMP00040866,-7498293
TMP00081244,TMP00040867,-7498291
TMP00081245,TMP00040868,-7498282
TMP00081246,TMP00040869,-7498280
TMP00081247,TMP00040870,-7498278
TMP00081248,TMP00040871,-7498276
TMP00081249,TMP00040872,-7492617
TMP00081250,TMP00040873,-7492615
TMP00081251,TMP00040874,-7492613
TMP00081252,TMP00040875,-7492611
TMP00081253,TMP00040876,-7492609
TMP00081254,TMP00040877,-7492607
TMP00081255,TMP00040878,-7492562
TMP00081256,TMP00040879,-7492559
TMP00081257,TMP00040880,-7492556
TMP00081258,TMP00040881,-7492553
TMP00081259,TMP00040882,-7492550
TMP00081260,TMP00040883,-7492537
TMP00081261,TMP00040884,-7492535
TMP00081262,TMP00040885,-7490548
TMP00081263,TMP00040886,-7485857
TMP00081264,TMP00040887,-7485849
TMP00081265,TMP00040888,-7485728
TMP00081266,TMP00040889,-7129756
TMP00081267,TMP00040890,-7485722
TMP00081268,TMP00040891,-7210278
TMP00081269,TMP00040892,-7210271
TMP00081270,TMP00040893,-7482470
TMP00081271,TMP00040894,-7482481
TMP00081272,TMP00040895,-7482467
TMP00081273,TMP00040896,-7476075
TMP00081274,TMP00040897,-7473466
TMP00081275,TMP00040898,-7473465
TMP00081276,TMP00040899,-6789051
TMP00081277,TMP00040900,-7335656
TMP00081278,TMP00040901,-7471048
TMP00081279,TMP00040902,-7471046
TMP00081280,TMP00040903,-7471032
TMP00081281,TMP00040904,-7471031
TMP00081282,TMP00040905,-7471030
TMP00081283,TMP00040906,-7471029
TMP00081284,TMP00040907,-7795682
TMP00081285,TMP00040908,-7471023
TMP00081286,TMP00040909,-7471021
TMP00081287,TMP00040910,-7471008
TMP00081288,TMP00040911,-7471007
TMP00081289,TMP00040912,-7471006
TMP00081290,TMP00040913,-7469560
TMP00081291,TMP00040914,-7244647
TMP00081293,TMP00040916,-7456197
TMP00081294,TMP00040917,-7456194
TMP00081295,TMP00040918,-7456191
TMP00081296,TMP00040919,-7456188
TMP00081297,TMP00040920,-7456185
TMP00081298,TMP00040921,-7456182
TMP00081299,TMP00040922,-6790176
TMP00081300,TMP00040923,-7455659
TMP00081301,TMP00040924,-7455656
TMP00081302,TMP00040925,-7449488
TMP00081303,TMP00040926,-7449482
TMP00081304,TMP00040927,-7448322
TMP00081305,TMP00040928,-7448319
TMP00081306,TMP00040929,-7448316
TMP00081307,TMP00040930,-7448313
TMP00081308,TMP00040931,-7448310
TMP00081309,TMP00040932,-7448307
TMP00081310,TMP00040933,-6782673
TMP00081311,TMP00040934,-6789068
TMP00081312,TMP00040935,-7435931
TMP00081313,TMP00040936,-7435929
TMP00081314,TMP00040937,-7435927
TMP00081315,TMP00040938,-7435925
TMP00081316,TMP00040939,-7435913
TMP00081317,TMP00040940,-7435911
TMP00081318,TMP00040941,-7435909
TMP00081319,TMP00040942,-7435907
TMP00081320,TMP00040943,-7434050
TMP00081321,TMP00040944,-7434048
TMP00081322,TMP00040945,-7434046
TMP00081323,TMP00040946,-7434044
TMP00081324,TMP00040947,-7434032
TMP00081325,TMP00040948,-7434030
TMP00081326,TMP00040949,-7434017
TMP00081327,TMP00040950,-7434016
TMP00081328,TMP00040951,-7434011
TMP00081329,TMP00040952,-7434010
TMP00081330,TMP00040953,-7434008
TMP00081331,TMP00040954,-7434006
TMP00081332,TMP00040955,-7432276
TMP00081333,TMP00040956,-7428407
TMP00081334,TMP00040957,-7428376
TMP00081335,TMP00040958,-7424349
TMP00081336,TMP00040959,-7417791
TMP00081337,TMP00040960,-7417789
TMP00081338,TMP00040961,-7417787
TMP00081339,TMP00040962,-7417785
TMP00081340,TMP00040963,-7417779
TMP00081341,TMP00040964,-7417777
TMP00081342,TMP00040965,-7417775
TMP00081343,TMP00040966,-7417773
TMP00081344,TMP00040967,-7417771
TMP00081345,TMP00040968,-7417760
TMP00081346,TMP00040969,-7417759
TMP00081347,TMP00040970,-7417755
TMP00081348,TMP00040971,-7416497
TMP00081349,TMP00040972,-7416495
TMP00081350,TMP00040973,-7416493
TMP00081351,TMP00040974,-7416491
TMP00081352,TMP00040975,-7416485
TMP00081353,TMP00040976,-7416483
TMP00081354,TMP00040977,-7413618
TMP00081355,TMP00040978,-7402802
TMP00081356,TMP00040979,-7402798
TMP00081357,TMP00040980,-7402794
TMP00081358,TMP00040981,-7402792
TMP00081359,TMP00040982,-7402790
TMP00081360,TMP00040983,-7402788
TMP00081361,TMP00040984,-7402773
TMP00081362,TMP00040985,-7402771
TMP00081363,TMP00040986,-7402769
TMP00081364,TMP00040987,-7402767
TMP00081365,TMP00040988,-7402765
TMP00081366,TMP00040989,-7402763
TMP00081367,TMP00040990,-7402745
TMP00081368,TMP00040991,-7402743
TMP00081369,TMP00040992,-7402741
TMP00081370,TMP00040993,-7402739
TMP00081371,TMP00040994,-7402730
TMP00081372,TMP00040995,-7402729
TMP00081373,TMP00040996,-7402678
TMP00081374,TMP00040997,-7402675
TMP00081375,TMP00040998,-7402672
TMP00081376,TMP00040999,-7402669
TMP00081377,TMP00041000,-7402666
TMP00081378,TMP00041001,-7402663
TMP00081379,TMP00041002,-7402655
TMP00081380,TMP00041003,-7402651
TMP00081381,TMP00041004,-7402649
TMP00081382,TMP00041005,-7402647
TMP00081383,TMP00041006,-7402645
TMP00081384,TMP00041007,-7535313
TMP00081385,TMP00041008,-7402639
TMP00081386,TMP00041009,-7402636
TMP00081387,TMP00041010,-7402633
TMP00081388,TMP00041011,-7402630
TMP00081389,TMP00041012,-7402627
TMP00081390,TMP00041013,-7402624
TMP00081391,TMP00041014,-7402609
TMP00081392,TMP00041015,-7402606
TMP00081393,TMP00041016,-7402603
TMP00081394,TMP00041017,-7402600
TMP00081395,TMP00041018,-7402597
TMP00081396,TMP00041019,-7402594
TMP00081397,TMP00041020,-7402499
TMP00081398,TMP00041021,-7402495
TMP00081399,TMP00041022,-7402494
TMP00081400,TMP00041023,-7402492
TMP00081401,TMP00041024,-7400155
TMP00081402,TMP00041025,-7400151
TMP00081403,TMP00041026,-7210273
TMP00081405,TMP00041028,-7373534
TMP00081406,TMP00041029,-7370133
TMP00081407,TMP00041030,-7370131
TMP00081408,TMP00041031,-7370126
TMP00081409,TMP00041032,-7085765
TMP00081410,TMP00041033,-7303773
TMP00081411,TMP00041034,-7370106
TMP00081412,TMP00041035,-7370105
TMP00081413,TMP00041036,-7370104
TMP00081414,TMP00041037,-7370103
TMP00081415,TMP00041038,-7370100
TMP00081416,TMP00041039,-7370099
TMP00081417,TMP00041040,-7370060
TMP00081418,TMP00041041,-7370079
TMP00081419,TMP00041042,-7370077
TMP00081420,TMP00041043,-7370075
TMP00081421,TMP00041044,-7370073
TMP00081422,TMP00041045,-7370071
TMP00081423,TMP00041046,-7370069
TMP00081424,TMP00041047,-7323170
TMP00081425,TMP00041048,-7323167
TMP00081426,TMP00041049,-7323164
TMP00081427,TMP00041050,-7323161
TMP00081428,TMP00041051,-7323158
TMP00081429,TMP00041052,-7323155
TMP00081430,TMP00041053,-7323153
TMP00081431,TMP00041054,-7323151
TMP00081432,TMP00041055,-7323149
TMP00081433,TMP00041056,-7323147
TMP00081434,TMP00041057,-7323142
TMP00081435,TMP00041058,-7323140
TMP00081436,TMP00041059,-7322995
TMP00081437,TMP00041060,-7322992
TMP00081438,TMP00041061,-7322990
TMP00081439,TMP00041062,-7322987
TMP00081440,TMP00041063,-7244632
TMP00081441,TMP00041064,-6710361
TMP00081442,TMP00041065,-7321066
TMP00081443,TMP00041066,-7321063
TMP00081444,TMP00041067,-7321060
TMP00081445,TMP00041068,-7321057
TMP00081446,TMP00041069,-7321054
TMP00081447,TMP00041070,-7321049
TMP00081448,TMP00041071,-7321022
TMP00081449,TMP00041072,-7320190
TMP00081450,TMP00041073,-7244631
TMP00081451,TMP00041074,-7244638
TMP00081452,TMP00041075,-7210199
TMP00081453,TMP00041076,-7210191
TMP00081454,TMP00041077,-7093093
TMP00081455,TMP00041078,-7210189
TMP00081456,TMP00041079,-7210200
TMP00081457,TMP00041080,-7319354
TMP00081458,TMP00041081,-7319352
TMP00081459,TMP00041082,-7319351
TMP00081460,TMP00041083,-7319350
TMP00081461,TMP00041084,-7319349
TMP00081462,TMP00041085,-7319348
TMP00081463,TMP00041086,-7314810
TMP00081464,TMP00041087,-7314689
TMP00081465,TMP00041088,-7314684
TMP00081466,TMP00041089,-7239703
TMP00081467,TMP00041090,-7239704
TMP00081468,TMP00041091,-7303786
TMP00081469,TMP00041092,-7303785
TMP00081470,TMP00041093,-7303778
TMP00081471,TMP00041094,-7303777
TMP00081472,TMP00041095,-7303776
TMP00081473,TMP00041096,-7303775
TMP00081474,TMP00041097,-7303751
TMP00081475,TMP00041098,-7303749
TMP00081476,TMP00041099,-7303748
TMP00081477,TMP00041100,-7303757
TMP00081478,TMP00041101,-7303755
TMP00081479,TMP00041102,-7303752
TMP00081480,TMP00041103,-7303146
TMP00081481,TMP00041104,-7303142
TMP00081482,TMP00041105,-7303139
TMP00081483,TMP00041106,-7303137
TMP00081484,TMP00041107,-7303134
TMP00081485,TMP00041108,-7303131
TMP00081486,TMP00041109,-7301873
TMP00081487,TMP00041110,-7297947
TMP00081488,TMP00041111,-7297947
TMP00081489,TMP00041112,-7297947
TMP00081490,TMP00041113,-7297947
TMP00081491,TMP00041114,-7297947
TMP00081492,TMP00041115,-7297947
TMP00081493,TMP00041116,-7297946
TMP00081494,TMP00041117,-7297946
TMP00081495,TMP00041118,-7297946
TMP00081496,TMP00041119,-7297946
TMP00081497,TMP00041120,-7297946
TMP00081498,TMP00041121,-7297946
TMP00081499,TMP00041122,-7296392
TMP00081500,TMP00041123,-7296383
TMP00081501,TMP00041124,-7296377
TMP00081502,TMP00041125,-7296374
TMP00081503,TMP00041126,-7296371
TMP00081504,TMP00041127,-7296368
TMP00081505,TMP00041128,-7296365
TMP00081506,TMP00041129,-7296362
TMP00081507,TMP00041130,-7296338
TMP00081508,TMP00041131,-7296338
TMP00081509,TMP00041132,-7296338
TMP00081510,TMP00041133,-7296338
TMP00081511,TMP00041134,-7296338
TMP00081512,TMP00041135,-7296338
TMP00081513,TMP00041148,-7293637
TMP00081514,TMP00041149,-7293638
TMP00081515,TMP00041150,-7293641
TMP00081516,TMP00041151,-7293645
TMP00081517,TMP00041152,-7293639
TMP00081518,TMP00041153,-7293643
TMP00081519,TMP00041154,-7284691
TMP00081520,TMP00041155,-7210272
TMP00081521,TMP00041156,-7210280
TMP00081522,TMP00041157,-7210277
TMP00081523,TMP00041158,-6777631
TMP00081524,TMP00041159,-7210274
TMP00081525,TMP00041160,-7283828
TMP00081526,TMP00041161,-7210275
TMP00081527,TMP00041162,-7210281
TMP00081528,TMP00041163,-7210270
TMP00081529,TMP00041164,-7283820
TMP00081530,TMP00041165,-7283610
TMP00081531,TMP00041166,-7283603
TMP00081532,TMP00041167,-7278560
TMP00081533,TMP00041168,-7278564
TMP00081534,TMP00041169,-7278562
TMP00081535,TMP00041170,-7276094
TMP00081536,TMP00041171,-8426896
TMP00081537,TMP00041172,-7266301
TMP00081538,TMP00041173,-7266298
TMP00081539,TMP00041174,-7266289
TMP00081540,TMP00041175,-7266292
TMP00081541,TMP00041176,-7264129
TMP00081542,TMP00041177,-7264126
TMP00081543,TMP00041178,-7263928
TMP00081544,TMP00041179,-7263928
TMP00081545,TMP00041180,-7263928
TMP00081546,TMP00041181,-7263928
TMP00081547,TMP00041182,-7263925
TMP00081548,TMP00041183,-7263928
TMP00081549,TMP00041184,-7263906
TMP00081550,TMP00041185,-7263906
TMP00081551,TMP00041186,-7263906
TMP00081552,TMP00041187,-7263906
TMP00081553,TMP00041188,-7263906
TMP00081554,TMP00041189,-7263906
TMP00081555,TMP00041190,-7253340
TMP00081556,TMP00041191,-7253340
TMP00081557,TMP00041192,-7253340
TMP00081558,TMP00041193,-7253340
TMP00081559,TMP00041194,-7253340
TMP00081560,TMP00041195,-7253340
TMP00081562,TMP00041197,-7784353
TMP00081563,TMP00041198,-7253333
TMP00081564,TMP00041199,-7253332
TMP00081565,TMP00041200,-7253331
TMP00081566,TMP00041201,-7253330
TMP00081567,TMP00041202,-7253321
TMP00081568,TMP00041203,-7253320
TMP00081569,TMP00041204,-7250169
TMP00081570,TMP00041205,-7250161
TMP00081571,TMP00041206,-7250159
TMP00081572,TMP00041207,-7250157
TMP00081573,TMP00041208,-7250156
TMP00081574,TMP00041209,-7250154
TMP00081575,TMP00041210,-7250152
TMP00081576,TMP00041211,-7248723
TMP00081577,TMP00041212,-7248720
TMP00081578,TMP00041213,-7248717
TMP00081579,TMP00041214,-7248714
TMP00081581,TMP00041216,-7244662
TMP00081582,TMP00041217,-7052940
TMP00081583,TMP00041218,-7242310
TMP00081584,TMP00041219,-7242309
TMP00081585,TMP00041220,-7242313
TMP00081586,TMP00041221,-7242313
TMP00081587,TMP00041222,-7242308
TMP00081588,TMP00041223,-7242307
TMP00081589,TMP00041224,-7242290
TMP00081590,TMP00041225,-7242288
TMP00081591,TMP00041226,-7242286
TMP00081592,TMP00041227,-7242284
TMP00081593,TMP00041228,-7242282
TMP00081594,TMP00041229,-7242280
TMP00081595,TMP00041230,-7242273
TMP00081596,TMP00041231,-7242272
TMP00081597,TMP00041232,-7242271
TMP00081598,TMP00041233,-7242270
TMP00081599,TMP00041234,-7242269
TMP00081600,TMP00041235,-7242268
TMP00081601,TMP00041236,-7240778
TMP00081602,TMP00041237,-7240778
TMP00081603,TMP00041238,-7240778
TMP00081604,TMP00041239,-7240778
TMP00081605,TMP00041240,-7240775
TMP00081606,TMP00041241,-7240778
TMP00081607,TMP00041242,-7222746
TMP00081608,TMP00041243,-7240143
TMP00081609,TMP00041244,-7239710
TMP00081610,TMP00041245,-7232143
TMP00081611,TMP00041246,-7232141
TMP00081612,TMP00041247,-7232138
TMP00081613,TMP00041248,-7232133
TMP00081614,TMP00041249,-7232129
TMP00081615,TMP00041250,-7232128
TMP00081616,TMP00041251,-7232124
TMP00081617,TMP00041252,-7232123
TMP00081618,TMP00041253,-7232122
TMP00081619,TMP00041254,-7232121
TMP00081620,TMP00041255,-7230932
TMP00081621,TMP00041256,-7230927
TMP00081622,TMP00041257,-7230926
TMP00081623,TMP00041258,-7226695
TMP00081624,TMP00041259,-7226693
TMP00081625,TMP00041260,-7226691
TMP00081626,TMP00041261,-7226689
TMP00081627,TMP00041262,-7226683
TMP00081628,TMP00041263,-7226681
TMP00081629,TMP00041264,-7226431
TMP00081630,TMP00041265,-7226429
TMP00081631,TMP00041266,-7226425
TMP00081632,TMP00041267,-7226423
TMP00081633,TMP00041268,-7226421
TMP00081634,TMP00041269,-7226419
TMP00081635,TMP00041270,-7226096
TMP00081636,TMP00041277,-7222179
TMP00081637,TMP00041278,-7222179
TMP00081638,TMP00041279,-7222179
TMP00081639,TMP00041280,-7222179
TMP00081640,TMP00041281,-7222179
TMP00081641,TMP00041282,-7222179
TMP00081642,TMP00041283,-7221918
TMP00081643,TMP00041284,-7221915
TMP00081644,TMP00041285,-7221909
TMP00081645,TMP00041286,-7221907
TMP00081646,TMP00041287,-7221905
TMP00081647,TMP00041288,-7221903
TMP00081648,TMP00041289,-7221897
TMP00081649,TMP00041290,-7221890
TMP00081650,TMP00041291,-7221888
TMP00081651,TMP00041292,-7221886
TMP00081652,TMP00041293,-7221884
TMP00081653,TMP00041294,-7221882
TMP00081654,TMP00041295,-7220602
TMP00081655,TMP00041296,-7216155
TMP00081656,TMP00041297,-7215753
TMP00081657,TMP00041298,-7215745
TMP00081658,TMP00041299,-7215743
TMP00081659,TMP00041300,-7215741
TMP00081660,TMP00041301,-7215739
TMP00081661,TMP00041302,-7215737
TMP00081662,TMP00041303,-7214993
TMP00081663,TMP00041304,-6782445
TMP00081664,TMP00041305,-6782446
TMP00081665,TMP00041306,-7210358
TMP00081666,TMP00041307,-7210355
TMP00081667,TMP00041308,-7210354
TMP00081668,TMP00041309,-7210353
TMP00081669,TMP00041310,-7210351
TMP00081670,TMP00041311,-7210349
TMP00081671,TMP00041312,-7210345
TMP00081672,TMP00041313,-7210309
TMP00081673,TMP00041314,-7210309
TMP00081674,TMP00041315,-7210309
TMP00081675,TMP00041316,-7210309
TMP00081676,TMP00041317,-7210309
TMP00081677,TMP00041318,-7210309
TMP00081678,TMP00041319,-6710327
TMP00081679,TMP00041320,-7210320
TMP00081680,TMP00041321,-7210318
TMP00081681,TMP00041322,-7210316
TMP00081682,TMP00041323,-7210282
TMP00081683,TMP00041324,-7210282
TMP00081684,TMP00041325,-7210282
TMP00081685,TMP00041326,-7210282
TMP00081686,TMP00041327,-7210282
TMP00081687,TMP00041328,-7210282
TMP00081688,TMP00041329,-7210255
TMP00081689,TMP00041330,-7210253
TMP00081690,TMP00041331,-7210251
TMP00081691,TMP00041332,-7210249
TMP00081692,TMP00041333,-7210247
