SOURCE,TARGET,CONNECTIVITYNODE
TMP00040379,TMP00040383,-7782455
TMP00040379,TMP00040384,-7782455
TMP00040380,TMP00040381,-7782455
TMP00040380,TMP00040382,-7782455
TMP00040380,TMP00040383,-7782455
TMP00040380,TMP00040384,-7782455
TMP00040381,TMP00040382,-7782455
TMP00040381,TMP00040383,-7782455
TMP00040381,TMP00040384,-7782455
TMP00040382,TMP00040383,-7782455
TMP00040382,TMP00040384,-7782455
TMP00040383,TMP00040384,-7782455
TMP00036515,TMP00019001,-8227288
TMP00036515,TMP00019000,-8227288
TMP00019001,TMP00019000,-8227288
TMP00036516,TMP00019002,-8227287
TMP00036516,TMP00019025,-8227287
TMP00019002,TMP00019025,-8227287
TMP00036517,TMP00019003,-8227286
TMP00036517,TMP00019002,-8227286
TMP00019003,TMP00019002,-8227286
TMP00036518,TMP00019003,-8227285
TMP00036518,TMP00019004,-8227285
TMP00019003,TMP00019004,-8227285
TMP00036519,TMP00018982,-8227295
TMP00036519,TMP00018981,-8227295
TMP00018982,TMP00018981,-8227295
TMP00036520,TMP00018982,-8227294
TMP00036520,TMP00032495,-8227294
TMP00018982,TMP00032495,-8227294
TMP00036521,TMP00009553,-8227293
TMP00036521,TMP00009554,-8227293
TMP00036521,TMP00009555,-8227293
TMP00036521,TMP00009556,-8227293
TMP00009553,TMP00009554,-8227293
TMP00009553,TMP00009555,-8227293
TMP00009553,TMP00009556,-8227293
TMP00009554,TMP00009555,-8227293
TMP00009554,TMP00009556,-8227293
TMP00009555,TMP00009556,-8227293
TMP00036522,TMP00019008,-8227282
TMP00036522,TMP00019029,-8227282
TMP00019008,TMP00019029,-8227282
TMP00036523,TMP00019009,-8227281
TMP00036523,TMP00029894,-8227281
TMP00019009,TMP00029894,-8227281
TMP00036524,TMP00018984,-8227238
TMP00036524,TMP00018994,-8227238
TMP00018984,TMP00018994,-8227238
TMP00036525,TMP00019007,-8227237
TMP00036525,TMP00019029,-8227237
TMP00019007,TMP00019029,-8227237
TMP00036526,TMP00018988,-8227236
TMP00036526,TMP00019020,-8227236
TMP00018988,TMP00019020,-8227236
TMP00036527,TMP00010767,-7795653
TMP00036527,TMP00010765,-7795653
TMP00036527,TMP00010766,-7795653
TMP00010767,TMP00010765,-7795653
TMP00010767,TMP00010766,-7795653
TMP00010765,TMP00010766,-7795653
TMP00036528,TMP00019040,-8225535
TMP00036528,TMP00019041,-8225535
TMP00019040,TMP00019041,-8225535
TMP00036529,TMP00010808,-7795646
TMP00036529,TMP00010809,-7795646
TMP00036529,TMP00010810,-7795646
TMP00036529,TMP00010811,-7795646
TMP00010808,TMP00010809,-7795646
TMP00010808,TMP00010810,-7795646
TMP00010808,TMP00010811,-7795646
TMP00010809,TMP00010810,-7795646
TMP00010809,TMP00010811,-7795646
TMP00010810,TMP00010811,-7795646
TMP00036530,TMP00010780,-7795647
TMP00036530,TMP00010781,-7795647
TMP00036530,TMP00010782,-7795647
TMP00036530,TMP00010783,-7795647
TMP00036530,TMP00010784,-7795647
TMP00036530,TMP00010785,-7795647
TMP00036530,TMP00010818,-7795647
TMP00010780,TMP00010781,-7795647
TMP00010780,TMP00010782,-7795647
TMP00010780,TMP00010783,-7795647
TMP00010780,TMP00010784,-7795647
TMP00010780,TMP00010785,-7795647
TMP00010780,TMP00010818,-7795647
TMP00010781,TMP00010782,-7795647
TMP00010781,TMP00010783,-7795647
TMP00010781,TMP00010784,-7795647
TMP00010781,TMP00010785,-7795647
TMP00010781,TMP00010818,-7795647
TMP00010782,TMP00010783,-7795647
TMP00010782,TMP00010784,-7795647
TMP00010782,TMP00010785,-7795647
TMP00010782,TMP00010818,-7795647
TMP00010783,TMP00010784,-7795647
TMP00010783,TMP00010785,-7795647
TMP00010783,TMP00010818,-7795647
TMP00010784,TMP00010785,-7795647
TMP00010784,TMP00010818,-7795647
TMP00010785,TMP00010818,-7795647
TMP00036531,TMP00010812,-7795645
TMP00036531,TMP00010813,-7795645
TMP00036531,TMP00010814,-7795645
TMP00036531,TMP00010815,-7795645
TMP00010812,TMP00010813,-7795645
TMP00010812,TMP00010814,-7795645
TMP00010812,TMP00010815,-7795645
TMP00010813,TMP00010814,-7795645
TMP00010813,TMP00010815,-7795645
TMP00010814,TMP00010815,-7795645
TMP00036532,TMP00010802,-8225644
TMP00036532,TMP00010804,-8225644
TMP00036532,TMP00010805,-8225644
TMP00036532,TMP00010806,-8225644
TMP00036532,TMP00010803,-8225644
TMP00036532,TMP00010807,-8225644
TMP00010802,TMP00010804,-8225644
TMP00010802,TMP00010805,-8225644
TMP00010802,TMP00010806,-8225644
TMP00010802,TMP00010803,-8225644
TMP00010802,TMP00010807,-8225644
TMP00010804,TMP00010805,-8225644
TMP00010804,TMP00010806,-8225644
TMP00010804,TMP00010803,-8225644
TMP00010804,TMP00010807,-8225644
TMP00010805,TMP00010806,-8225644
TMP00010805,TMP00010803,-8225644
TMP00010805,TMP00010807,-8225644
TMP00010806,TMP00010803,-8225644
TMP00010806,TMP00010807,-8225644
TMP00010803,TMP00010807,-8225644
TMP00036533,TMP00019110,-8225531
TMP00036533,TMP00019108,-8225531
TMP00019110,TMP00019108,-8225531
TMP00036534,TMP00005047,-8225474
TMP00036534,TMP00005048,-8225474
TMP00036534,TMP00005049,-8225474
TMP00036534,TMP00005050,-8225474
TMP00036534,TMP00005051,-8225474
TMP00036534,TMP00005052,-8225474
TMP00005047,TMP00005048,-8225474
TMP00005047,TMP00005049,-8225474
TMP00005047,TMP00005050,-8225474
TMP00005047,TMP00005051,-8225474
TMP00005047,TMP00005052,-8225474
TMP00005048,TMP00005049,-8225474
TMP00005048,TMP00005050,-8225474
TMP00005048,TMP00005051,-8225474
TMP00005048,TMP00005052,-8225474
TMP00005049,TMP00005050,-8225474
TMP00005049,TMP00005051,-8225474
TMP00005049,TMP00005052,-8225474
TMP00005050,TMP00005051,-8225474
TMP00005050,TMP00005052,-8225474
TMP00005051,TMP00005052,-8225474
TMP00036535,TMP00027746,-8225133
TMP00036535,TMP00032081,-8225133
TMP00027746,TMP00032081,-8225133
TMP00036536,TMP00019244,-8225121
TMP00036536,TMP00019243,-8225121
TMP00019244,TMP00019243,-8225121
TMP00036537,TMP00019245,-8225120
TMP00036537,TMP00019244,-8225120
TMP00019245,TMP00019244,-8225120
TMP00036538,TMP00019246,-8225119
TMP00036538,TMP00019245,-8225119
TMP00019246,TMP00019245,-8225119
TMP00036539,TMP00019247,-8225118
TMP00036539,TMP00019246,-8225118
TMP00019247,TMP00019246,-8225118
TMP00036540,TMP00019248,-8225117
TMP00036540,TMP00019247,-8225117
TMP00019248,TMP00019247,-8225117
TMP00036541,TMP00019249,-8225116
TMP00036541,TMP00019248,-8225116
TMP00019249,TMP00019248,-8225116
TMP00036542,TMP00019250,-8225115
TMP00036542,TMP00019249,-8225115
TMP00019250,TMP00019249,-8225115
TMP00036543,TMP00019251,-8225114
TMP00036543,TMP00019250,-8225114
TMP00019251,TMP00019250,-8225114
TMP00036544,TMP00019252,-8225113
TMP00036544,TMP00019251,-8225113
TMP00019252,TMP00019251,-8225113
TMP00036545,TMP00019253,-8225112
TMP00036545,TMP00019252,-8225112
TMP00019253,TMP00019252,-8225112
TMP00036546,TMP00005116,-8225111
TMP00036546,TMP00005117,-8225111
TMP00036546,TMP00005118,-8225111
TMP00036546,TMP00005119,-8225111
TMP00036546,TMP00005120,-8225111
TMP00036546,TMP00005121,-8225111
TMP00036546,TMP00015476,-8225111
TMP00005116,TMP00005117,-8225111
TMP00005116,TMP00005118,-8225111
TMP00005116,TMP00005119,-8225111
TMP00005116,TMP00005120,-8225111
TMP00005116,TMP00005121,-8225111
TMP00005116,TMP00015476,-8225111
TMP00005117,TMP00005118,-8225111
TMP00005117,TMP00005119,-8225111
TMP00005117,TMP00005120,-8225111
TMP00005117,TMP00005121,-8225111
TMP00005117,TMP00015476,-8225111
TMP00005118,TMP00005119,-8225111
TMP00005118,TMP00005120,-8225111
TMP00005118,TMP00005121,-8225111
TMP00005118,TMP00015476,-8225111
TMP00005119,TMP00005120,-8225111
TMP00005119,TMP00005121,-8225111
TMP00005119,TMP00015476,-8225111
TMP00005120,TMP00005121,-8225111
TMP00005120,TMP00015476,-8225111
TMP00005121,TMP00015476,-8225111
TMP00036547,TMP00005122,-8225104
TMP00036547,TMP00005123,-8225104
TMP00036547,TMP00005124,-8225104
TMP00036547,TMP00005125,-8225104
TMP00036547,TMP00005126,-8225104
TMP00036547,TMP00005127,-8225104
TMP00036547,TMP00015551,-8225104
TMP00005122,TMP00005123,-8225104
TMP00005122,TMP00005124,-8225104
TMP00005122,TMP00005125,-8225104
TMP00005122,TMP00005126,-8225104
TMP00005122,TMP00005127,-8225104
TMP00005122,TMP00015551,-8225104
TMP00005123,TMP00005124,-8225104
TMP00005123,TMP00005125,-8225104
TMP00005123,TMP00005126,-8225104
TMP00005123,TMP00005127,-8225104
TMP00005123,TMP00015551,-8225104
TMP00005124,TMP00005125,-8225104
TMP00005124,TMP00005126,-8225104
TMP00005124,TMP00005127,-8225104
TMP00005124,TMP00015551,-8225104
TMP00005125,TMP00005126,-8225104
TMP00005125,TMP00005127,-8225104
TMP00005125,TMP00015551,-8225104
TMP00005126,TMP00005127,-8225104
TMP00005126,TMP00015551,-8225104
TMP00005127,TMP00015551,-8225104
TMP00036548,TMP00019256,-8225097
TMP00036548,TMP00019255,-8225097
TMP00019256,TMP00019255,-8225097
TMP00036549,TMP00019257,-8225096
TMP00036549,TMP00019256,-8225096
TMP00019257,TMP00019256,-8225096
TMP00036550,TMP00005128,-8225095
TMP00036550,TMP00005129,-8225095
TMP00036550,TMP00005130,-8225095
TMP00036550,TMP00005131,-8225095
TMP00036550,TMP00005132,-8225095
TMP00036550,TMP00005133,-8225095
TMP00036550,TMP00015552,-8225095
TMP00005128,TMP00005129,-8225095
TMP00005128,TMP00005130,-8225095
TMP00005128,TMP00005131,-8225095
TMP00005128,TMP00005132,-8225095
TMP00005128,TMP00005133,-8225095
TMP00005128,TMP00015552,-8225095
TMP00005129,TMP00005130,-8225095
TMP00005129,TMP00005131,-8225095
TMP00005129,TMP00005132,-8225095
TMP00005129,TMP00005133,-8225095
TMP00005129,TMP00015552,-8225095
TMP00005130,TMP00005131,-8225095
TMP00005130,TMP00005132,-8225095
TMP00005130,TMP00005133,-8225095
TMP00005130,TMP00015552,-8225095
TMP00005131,TMP00005132,-8225095
TMP00005131,TMP00005133,-8225095
TMP00005131,TMP00015552,-8225095
TMP00005132,TMP00005133,-8225095
TMP00005132,TMP00015552,-8225095
TMP00005133,TMP00015552,-8225095
TMP00036551,TMP00019263,-8225088
TMP00036551,TMP00019262,-8225088
TMP00019263,TMP00019262,-8225088
TMP00036552,TMP00005134,-8225087
TMP00036552,TMP00005135,-8225087
TMP00036552,TMP00005136,-8225087
TMP00036552,TMP00005137,-8225087
TMP00036552,TMP00005138,-8225087
TMP00036552,TMP00005139,-8225087
TMP00036552,TMP00015554,-8225087
TMP00005134,TMP00005135,-8225087
TMP00005134,TMP00005136,-8225087
TMP00005134,TMP00005137,-8225087
TMP00005134,TMP00005138,-8225087
TMP00005134,TMP00005139,-8225087
TMP00005134,TMP00015554,-8225087
TMP00005135,TMP00005136,-8225087
TMP00005135,TMP00005137,-8225087
TMP00005135,TMP00005138,-8225087
TMP00005135,TMP00005139,-8225087
TMP00005135,TMP00015554,-8225087
TMP00005136,TMP00005137,-8225087
TMP00005136,TMP00005138,-8225087
TMP00005136,TMP00005139,-8225087
TMP00005136,TMP00015554,-8225087
TMP00005137,TMP00005138,-8225087
TMP00005137,TMP00005139,-8225087
TMP00005137,TMP00015554,-8225087
TMP00005138,TMP00005139,-8225087
TMP00005138,TMP00015554,-8225087
TMP00005139,TMP00015554,-8225087
TMP00036554,TMP00005140,-8225079
TMP00036554,TMP00005141,-8225079
TMP00036554,TMP00005142,-8225079
TMP00036554,TMP00005143,-8225079
TMP00036554,TMP00005144,-8225079
TMP00036554,TMP00005145,-8225079
TMP00036554,TMP00008750,-8225079
TMP00005140,TMP00005141,-8225079
TMP00005140,TMP00005142,-8225079
TMP00005140,TMP00005143,-8225079
TMP00005140,TMP00005144,-8225079
TMP00005140,TMP00005145,-8225079
TMP00005140,TMP00008750,-8225079
TMP00005141,TMP00005142,-8225079
TMP00005141,TMP00005143,-8225079
TMP00005141,TMP00005144,-8225079
TMP00005141,TMP00005145,-8225079
TMP00005141,TMP00008750,-8225079
TMP00005142,TMP00005143,-8225079
TMP00005142,TMP00005144,-8225079
TMP00005142,TMP00005145,-8225079
TMP00005142,TMP00008750,-8225079
TMP00005143,TMP00005144,-8225079
TMP00005143,TMP00005145,-8225079
TMP00005143,TMP00008750,-8225079
TMP00005144,TMP00005145,-8225079
TMP00005144,TMP00008750,-8225079
TMP00005145,TMP00008750,-8225079
TMP00036555,TMP00019271,-8225072
TMP00036555,TMP00019272,-8225072
TMP00019271,TMP00019272,-8225072
TMP00036557,TMP00005153,-8225070
TMP00036557,TMP00005154,-8225070
TMP00036557,TMP00005155,-8225070
TMP00036557,TMP00005156,-8225070
TMP00036557,TMP00005157,-8225070
TMP00036557,TMP00005158,-8225070
TMP00036557,TMP00005159,-8225070
TMP00036557,TMP00015434,-8225070
TMP00036557,TMP00015441,-8225070
TMP00005153,TMP00005154,-8225070
TMP00005153,TMP00005155,-8225070
TMP00005153,TMP00005156,-8225070
TMP00005153,TMP00005157,-8225070
TMP00005153,TMP00005158,-8225070
TMP00005153,TMP00005159,-8225070
TMP00005153,TMP00015434,-8225070
TMP00005153,TMP00015441,-8225070
TMP00005154,TMP00005155,-8225070
TMP00005154,TMP00005156,-8225070
TMP00005154,TMP00005157,-8225070
TMP00005154,TMP00005158,-8225070
TMP00005154,TMP00005159,-8225070
TMP00005154,TMP00015434,-8225070
TMP00005154,TMP00015441,-8225070
TMP00005155,TMP00005156,-8225070
TMP00005155,TMP00005157,-8225070
TMP00005155,TMP00005158,-8225070
TMP00005155,TMP00005159,-8225070
TMP00005155,TMP00015434,-8225070
TMP00005155,TMP00015441,-8225070
TMP00005156,TMP00005157,-8225070
TMP00005156,TMP00005158,-8225070
TMP00005156,TMP00005159,-8225070
TMP00005156,TMP00015434,-8225070
TMP00005156,TMP00015441,-8225070
TMP00005157,TMP00005158,-8225070
TMP00005157,TMP00005159,-8225070
TMP00005157,TMP00015434,-8225070
TMP00005157,TMP00015441,-8225070
TMP00005158,TMP00005159,-8225070
TMP00005158,TMP00015434,-8225070
TMP00005158,TMP00015441,-8225070
TMP00005159,TMP00015434,-8225070
TMP00005159,TMP00015441,-8225070
TMP00015434,TMP00015441,-8225070
TMP00036558,TMP00005160,-8225056
TMP00036558,TMP00005162,-8225056
TMP00036558,TMP00005163,-8225056
TMP00036558,TMP00005166,-8225056
TMP00036558,TMP00015440,-8225056
TMP00005160,TMP00005162,-8225056
TMP00005160,TMP00005163,-8225056
TMP00005160,TMP00005166,-8225056
TMP00005160,TMP00015440,-8225056
TMP00005162,TMP00005163,-8225056
TMP00005162,TMP00005166,-8225056
TMP00005162,TMP00015440,-8225056
TMP00005163,TMP00005166,-8225056
TMP00005163,TMP00015440,-8225056
TMP00005166,TMP00015440,-8225056
TMP00036559,TMP00005161,-8225055
TMP00036559,TMP00005164,-8225055
TMP00036559,TMP00005165,-8225055
TMP00036559,TMP00005167,-8225055
TMP00036559,TMP00015435,-8225055
TMP00005161,TMP00005164,-8225055
TMP00005161,TMP00005165,-8225055
TMP00005161,TMP00005167,-8225055
TMP00005161,TMP00015435,-8225055
TMP00005164,TMP00005165,-8225055
TMP00005164,TMP00005167,-8225055
TMP00005164,TMP00015435,-8225055
TMP00005165,TMP00005167,-8225055
TMP00005165,TMP00015435,-8225055
TMP00005167,TMP00015435,-8225055
TMP00036560,TMP00005168,-8225043
TMP00036560,TMP00005170,-8225043
TMP00036560,TMP00005171,-8225043
TMP00036560,TMP00005172,-8225043
TMP00036560,TMP00015442,-8225043
TMP00005168,TMP00005170,-8225043
TMP00005168,TMP00005171,-8225043
TMP00005168,TMP00005172,-8225043
TMP00005168,TMP00015442,-8225043
TMP00005170,TMP00005171,-8225043
TMP00005170,TMP00005172,-8225043
TMP00005170,TMP00015442,-8225043
TMP00005171,TMP00005172,-8225043
TMP00005171,TMP00015442,-8225043
TMP00005172,TMP00015442,-8225043
TMP00036561,TMP00005169,-8225042
TMP00036561,TMP00005173,-8225042
TMP00036561,TMP00005174,-8225042
TMP00036561,TMP00005175,-8225042
TMP00036561,TMP00015439,-8225042
TMP00005169,TMP00005173,-8225042
TMP00005169,TMP00005174,-8225042
TMP00005169,TMP00005175,-8225042
TMP00005169,TMP00015439,-8225042
TMP00005173,TMP00005174,-8225042
TMP00005173,TMP00005175,-8225042
TMP00005173,TMP00015439,-8225042
TMP00005174,TMP00005175,-8225042
TMP00005174,TMP00015439,-8225042
TMP00005175,TMP00015439,-8225042
TMP00036562,TMP00010434,-8225030
TMP00036562,TMP00010435,-8225030
TMP00036562,TMP00010436,-8225030
TMP00036562,TMP00010437,-8225030
TMP00036562,TMP00010438,-8225030
TMP00036562,TMP00010439,-8225030
TMP00010434,TMP00010435,-8225030
TMP00010434,TMP00010436,-8225030
TMP00010434,TMP00010437,-8225030
TMP00010434,TMP00010438,-8225030
TMP00010434,TMP00010439,-8225030
TMP00010435,TMP00010436,-8225030
TMP00010435,TMP00010437,-8225030
TMP00010435,TMP00010438,-8225030
TMP00010435,TMP00010439,-8225030
TMP00010436,TMP00010437,-8225030
TMP00010436,TMP00010438,-8225030
TMP00010436,TMP00010439,-8225030
TMP00010437,TMP00010438,-8225030
TMP00010437,TMP00010439,-8225030
TMP00010438,TMP00010439,-8225030
TMP00036563,TMP00005223,-8225023
TMP00036563,TMP00005224,-8225023
TMP00036563,TMP00005225,-8225023
TMP00036563,TMP00005226,-8225023
TMP00036563,TMP00005227,-8225023
TMP00005223,TMP00005224,-8225023
TMP00005223,TMP00005225,-8225023
TMP00005223,TMP00005226,-8225023
TMP00005223,TMP00005227,-8225023
TMP00005224,TMP00005225,-8225023
TMP00005224,TMP00005226,-8225023
TMP00005224,TMP00005227,-8225023
TMP00005225,TMP00005226,-8225023
TMP00005225,TMP00005227,-8225023
TMP00005226,TMP00005227,-8225023
TMP00036565,TMP00005186,-8225017
TMP00036565,TMP00005187,-8225017
TMP00036565,TMP00005188,-8225017
TMP00036565,TMP00005190,-8225017
TMP00036565,TMP00005191,-8225017
TMP00036565,TMP00005192,-8225017
TMP00036565,TMP00005193,-8225017
TMP00036565,TMP00005189,-8225017
TMP00005186,TMP00005187,-8225017
TMP00005186,TMP00005188,-8225017
TMP00005186,TMP00005190,-8225017
TMP00005186,TMP00005191,-8225017
TMP00005186,TMP00005192,-8225017
TMP00005186,TMP00005193,-8225017
TMP00005186,TMP00005189,-8225017
TMP00005187,TMP00005188,-8225017
TMP00005187,TMP00005190,-8225017
TMP00005187,TMP00005191,-8225017
TMP00005187,TMP00005192,-8225017
TMP00005187,TMP00005193,-8225017
TMP00005187,TMP00005189,-8225017
TMP00005188,TMP00005190,-8225017
TMP00005188,TMP00005191,-8225017
TMP00005188,TMP00005192,-8225017
TMP00005188,TMP00005193,-8225017
TMP00005188,TMP00005189,-8225017
TMP00005190,TMP00005191,-8225017
TMP00005190,TMP00005192,-8225017
TMP00005190,TMP00005193,-8225017
TMP00005190,TMP00005189,-8225017
TMP00005191,TMP00005192,-8225017
TMP00005191,TMP00005193,-8225017
TMP00005191,TMP00005189,-8225017
TMP00005192,TMP00005193,-8225017
TMP00005192,TMP00005189,-8225017
TMP00005193,TMP00005189,-8225017
TMP00036567,TMP00005185,-8225010
TMP00036567,TMP00015526,-8225010
TMP00036567,TMP00005178,-8225010
TMP00036567,TMP00005179,-8225010
TMP00036567,TMP00005180,-8225010
TMP00005185,TMP00015526,-8225010
TMP00005185,TMP00005178,-8225010
TMP00005185,TMP00005179,-8225010
TMP00005185,TMP00005180,-8225010
TMP00015526,TMP00005178,-8225010
TMP00015526,TMP00005179,-8225010
TMP00015526,TMP00005180,-8225010
TMP00005178,TMP00005179,-8225010
TMP00005178,TMP00005180,-8225010
TMP00005179,TMP00005180,-8225010
TMP00036568,TMP00015527,-8225009
TMP00036568,TMP00005181,-8225009
TMP00036568,TMP00005182,-8225009
TMP00036568,TMP00005183,-8225009
TMP00036568,TMP00005184,-8225009
TMP00015527,TMP00005181,-8225009
TMP00015527,TMP00005182,-8225009
TMP00015527,TMP00005183,-8225009
TMP00015527,TMP00005184,-8225009
TMP00005181,TMP00005182,-8225009
TMP00005181,TMP00005183,-8225009
TMP00005181,TMP00005184,-8225009
TMP00005182,TMP00005183,-8225009
TMP00005182,TMP00005184,-8225009
TMP00005183,TMP00005184,-8225009
TMP00036569,TMP00019289,-8224917
TMP00036569,TMP00019276,-8224917
TMP00019289,TMP00019276,-8224917
TMP00036570,TMP00008989,-8224916
TMP00036570,TMP00008990,-8224916
TMP00036570,TMP00008991,-8224916
TMP00036570,TMP00008992,-8224916
TMP00008989,TMP00008990,-8224916
TMP00008989,TMP00008991,-8224916
TMP00008989,TMP00008992,-8224916
TMP00008990,TMP00008991,-8224916
TMP00008990,TMP00008992,-8224916
TMP00008991,TMP00008992,-8224916
TMP00036571,TMP00031607,-8224915
TMP00036571,TMP00031606,-8224915
TMP00031607,TMP00031606,-8224915
TMP00036572,TMP00008999,-8224914
TMP00036572,TMP00009000,-8224914
TMP00036572,TMP00009001,-8224914
TMP00036572,TMP00009002,-8224914
TMP00036572,TMP00009003,-8224914
TMP00036572,TMP00009004,-8224914
TMP00008999,TMP00009000,-8224914
TMP00008999,TMP00009001,-8224914
TMP00008999,TMP00009002,-8224914
TMP00008999,TMP00009003,-8224914
TMP00008999,TMP00009004,-8224914
TMP00009000,TMP00009001,-8224914
TMP00009000,TMP00009002,-8224914
TMP00009000,TMP00009003,-8224914
TMP00009000,TMP00009004,-8224914
TMP00009001,TMP00009002,-8224914
TMP00009001,TMP00009003,-8224914
TMP00009001,TMP00009004,-8224914
TMP00009002,TMP00009003,-8224914
TMP00009002,TMP00009004,-8224914
TMP00009003,TMP00009004,-8224914
TMP00036573,TMP00031607,-8224908
TMP00036573,TMP00031608,-8224908
TMP00031607,TMP00031608,-8224908
